date,mean_temp,max_temp,min_temp,precipitation,cloud_cover,temp_range,temp_avg_change
2002-07-18,28.4,31.3,26.1,0.41250000000000003,95.83333333333333,5.199999999999999,-0.3000000000000007
2002-07-19,28.9,31.4,26.9,0.09166666666666667,98.83333333333333,4.5,0.5
2002-07-20,28.3,31.4,26.9,0.5041666666666667,99.33333333333333,4.5,-0.5999999999999979
2002-07-21,27.7,30.9,25.6,0.5499999999999999,100.0,5.299999999999997,-0.6000000000000014
2002-07-22,27.4,30.6,25.6,0.25833333333333336,99.83333333333333,5.0,-0.3000000000000007
2002-07-23,29.4,33.1,26.3,0.03333333333333333,99.08333333333333,6.800000000000001,2.0
2002-07-24,30.0,33.8,27.1,0.09166666666666667,98.45833333333333,6.699999999999996,0.6000000000000014
2002-07-25,30.1,33.9,27.4,0.029166666666666664,98.58333333333333,6.5,0.10000000000000142
2002-07-26,30.9,34.8,27.5,0.0,95.25,7.299999999999997,0.7999999999999972
2002-07-27,30.0,33.6,27.8,0.26666666666666666,99.375,5.800000000000001,-0.8999999999999986
2002-07-28,29.3,33.8,27.5,0.25,99.58333333333333,6.299999999999997,-0.6999999999999993
2002-07-29,28.4,32.2,26.5,0.8333333333333334,99.25,5.700000000000003,-0.9000000000000021
2002-07-30,28.0,31.0,26.3,0.2708333333333333,99.45833333333333,4.699999999999999,-0.3999999999999986
2002-07-31,27.9,30.0,25.9,0.19583333333333333,98.58333333333333,4.100000000000001,-0.10000000000000142
2002-08-01,28.0,31.3,25.8,0.2833333333333333,97.16666666666667,5.5,0.10000000000000142
2002-08-02,27.9,31.0,25.4,0.3541666666666667,99.5,5.600000000000001,-0.10000000000000142
2002-08-03,26.6,29.5,25.0,0.24166666666666667,96.45833333333333,4.5,-1.2999999999999972
2002-08-04,27.2,31.2,24.9,0.32083333333333336,95.125,6.300000000000001,0.5999999999999979
2002-08-05,27.4,30.3,25.1,0.23750000000000002,88.79166666666667,5.199999999999999,0.1999999999999993
2002-08-06,28.3,31.5,25.8,0.14166666666666666,92.95833333333333,5.699999999999999,0.9000000000000021
2002-08-07,28.3,31.6,25.7,0.08750000000000001,85.95833333333333,5.900000000000002,0.0
2002-08-08,28.2,32.3,25.8,0.46249999999999997,80.16666666666667,6.4999999999999964,-0.10000000000000142
2002-08-09,28.1,30.8,25.9,0.13333333333333333,99.5,4.900000000000002,-0.09999999999999787
2002-08-10,27.8,30.9,26.2,0.5208333333333334,99.75,4.699999999999999,-0.3000000000000007
2002-08-11,27.5,30.6,25.9,0.5625,99.91666666666667,4.700000000000003,-0.3000000000000007
2002-08-12,27.1,29.9,25.9,0.44166666666666665,100.0,4.0,-0.3999999999999986
2002-08-13,27.1,29.8,25.4,0.5375,99.95833333333333,4.400000000000002,0.0
2002-08-14,27.3,30.6,25.4,0.4041666666666666,96.625,5.200000000000003,0.1999999999999993
2002-08-15,27.1,30.0,25.3,0.625,99.70833333333333,4.699999999999999,-0.1999999999999993
2002-08-16,27.2,28.7,25.6,0.15833333333333333,99.83333333333333,3.099999999999998,0.09999999999999787
2002-08-17,27.5,30.3,25.5,0.3833333333333333,89.95833333333333,4.800000000000001,0.3000000000000007
2002-08-18,27.6,29.6,25.6,0.125,94.58333333333333,4.0,0.10000000000000142
2002-08-19,28.1,31.3,26.0,0.4166666666666667,98.5,5.300000000000001,0.5
2002-08-20,27.9,31.3,25.3,0.5583333333333335,97.95833333333333,6.0,-0.20000000000000284
2002-08-21,27.5,30.7,25.2,0.16666666666666666,99.125,5.5,-0.3999999999999986
2002-08-22,26.9,29.8,25.6,0.30833333333333335,99.58333333333333,4.199999999999999,-0.6000000000000014
2002-08-23,26.2,28.9,25.1,0.5083333333333333,99.5,3.799999999999997,-0.6999999999999993
2002-08-24,26.5,28.2,25.2,0.5291666666666667,88.70833333333333,3.0,0.3000000000000007
2002-08-25,28.4,31.8,25.2,0.012499999999999999,86.29166666666667,6.600000000000001,1.8999999999999986
2002-08-26,28.9,33.2,26.1,0.06666666666666667,97.875,7.100000000000001,0.5
2002-08-27,27.3,30.8,24.8,0.9083333333333333,98.0,6.0,-1.5999999999999979
2002-08-28,26.7,30.6,24.8,0.5666666666666668,98.91666666666667,5.800000000000001,-0.6000000000000014
2002-08-29,26.6,29.5,24.9,0.39999999999999997,96.91666666666667,4.600000000000001,-0.09999999999999787
2002-08-30,26.8,30.0,24.8,0.1875,97.04166666666667,5.199999999999999,0.1999999999999993
2002-08-31,26.2,29.2,24.6,0.6291666666666668,88.66666666666667,4.599999999999998,-0.6000000000000014
2002-09-01,26.7,29.7,24.8,0.4791666666666667,68.29166666666667,4.899999999999999,0.5
2002-09-02,26.8,29.9,24.8,0.6541666666666667,82.375,5.099999999999998,0.10000000000000142
2002-09-03,26.6,29.3,24.8,0.30416666666666664,74.16666666666667,4.5,-0.1999999999999993
2002-09-04,27.1,31.6,24.7,0.30833333333333335,74.41666666666667,6.900000000000002,0.5
2002-09-05,26.5,30.5,24.6,0.3,94.0,5.899999999999999,-0.6000000000000014
2002-09-06,27.2,30.3,25.1,0.07916666666666668,79.375,5.199999999999999,0.6999999999999993
2002-09-07,27.4,31.2,25.2,0.2041666666666667,43.791666666666664,6.0,0.1999999999999993
2002-09-08,27.5,31.3,25.1,0.25,91.16666666666667,6.199999999999999,0.10000000000000142
2002-09-09,25.7,27.6,24.7,0.8583333333333334,99.45833333333333,2.900000000000002,-1.8000000000000007
2002-09-10,25.1,25.6,24.5,1.3166666666666667,99.58333333333333,1.1000000000000014,-0.5999999999999979
2002-09-11,25.6,27.4,24.3,0.7374999999999999,99.83333333333333,3.099999999999998,0.5
2002-09-12,26.5,29.1,24.5,0.12083333333333333,71.54166666666667,4.600000000000001,0.8999999999999986
2002-09-13,27.5,31.3,24.8,0.049999999999999996,37.166666666666664,6.5,1.0
2002-09-14,27.9,31.8,25.0,0.0625,62.583333333333336,6.800000000000001,0.3999999999999986
2002-09-15,27.3,30.8,25.2,0.3541666666666667,97.66666666666667,5.600000000000001,-0.5999999999999979
2002-09-16,27.8,32.0,25.1,0.12083333333333335,74.5,6.899999999999999,0.5
2002-09-17,28.6,32.3,25.2,0.004166666666666667,64.16666666666667,7.099999999999998,0.8000000000000007
2002-09-18,28.5,32.2,25.0,0.012500000000000002,89.45833333333333,7.200000000000003,-0.10000000000000142
2002-09-19,28.8,32.1,25.7,0.0,98.5,6.400000000000002,0.3000000000000007
2002-09-20,27.7,31.8,25.6,0.6124999999999999,97.41666666666667,6.199999999999999,-1.1000000000000014
2002-09-21,26.8,30.0,25.1,0.7041666666666666,99.95833333333333,4.899999999999999,-0.8999999999999986
2002-09-22,26.7,29.7,24.8,0.33749999999999997,99.16666666666667,4.899999999999999,-0.10000000000000142
2002-09-23,26.6,28.8,25.0,0.2833333333333333,99.79166666666667,3.8000000000000007,-0.09999999999999787
2002-09-24,25.7,28.2,24.8,0.7833333333333333,100.0,3.3999999999999986,-0.9000000000000021
2002-09-25,26.7,29.9,24.7,0.2791666666666667,99.04166666666667,5.199999999999999,1.0
2002-09-26,27.0,30.5,24.4,0.10833333333333334,97.29166666666667,6.100000000000001,0.3000000000000007
2002-09-27,26.8,30.7,24.8,0.42500000000000004,98.33333333333333,5.899999999999999,-0.1999999999999993
2002-09-28,26.8,30.2,24.7,0.14583333333333334,94.79166666666667,5.5,0.0
2002-09-29,27.6,30.8,25.0,0.08333333333333333,59.0,5.800000000000001,0.8000000000000007
2002-09-30,27.9,31.7,25.4,0.0,38.875,6.300000000000001,0.29999999999999716
2002-10-01,28.4,32.1,25.5,0.016666666666666666,57.5,6.600000000000001,0.5
2002-10-02,28.3,31.7,25.1,0.020833333333333332,85.125,6.599999999999998,-0.09999999999999787
2002-10-03,28.2,32.0,24.8,0.0,34.25,7.199999999999999,-0.10000000000000142
2002-10-04,28.3,31.7,24.5,0.0,23.083333333333332,7.199999999999999,0.10000000000000142
2002-10-05,28.5,31.5,25.3,0.012500000000000002,25.291666666666668,6.199999999999999,0.1999999999999993
2002-10-06,28.0,31.1,24.5,0.24583333333333335,33.375,6.600000000000001,-0.5
2002-10-07,28.0,32.0,24.4,0.04583333333333333,21.083333333333332,7.600000000000001,0.0
2002-10-08,27.1,31.9,24.1,0.21250000000000002,41.041666666666664,7.799999999999997,-0.8999999999999986
2002-10-09,26.4,30.4,24.0,0.15,30.541666666666668,6.399999999999999,-0.7000000000000028
2002-10-10,26.7,30.9,23.8,0.049999999999999996,22.333333333333332,7.099999999999998,0.3000000000000007
2002-10-11,26.8,30.4,23.8,0.03333333333333333,28.166666666666668,6.599999999999998,0.10000000000000142
2002-10-12,26.2,30.1,23.7,0.19583333333333333,46.875,6.400000000000002,-0.6000000000000014
2002-10-13,26.0,29.0,24.2,0.3416666666666666,84.83333333333333,4.800000000000001,-0.1999999999999993
2002-10-14,25.3,28.1,24.0,0.17916666666666667,86.41666666666667,4.100000000000001,-0.6999999999999993
2002-10-15,25.1,28.4,22.6,0.012500000000000002,49.5,5.799999999999997,-0.1999999999999993
2002-10-16,25.8,29.0,22.5,0.0,38.833333333333336,6.5,0.6999999999999993
2002-10-17,26.9,30.3,24.0,0.016666666666666666,61.125,6.300000000000001,1.0999999999999979
2002-10-18,25.8,29.3,23.7,1.1791666666666667,95.33333333333333,5.600000000000001,-1.0999999999999979
2002-10-19,24.7,27.7,21.8,0.020833333333333332,71.75,5.899999999999999,-1.1000000000000014
2002-10-20,25.1,28.9,21.3,0.0,27.458333333333332,7.599999999999998,0.40000000000000213
2002-10-21,25.9,29.8,20.6,0.0,34.791666666666664,9.2,0.7999999999999972
2002-10-22,25.5,29.3,22.3,0.0,71.875,7.0,-0.3999999999999986
2002-10-23,25.8,29.7,22.0,0.0,66.70833333333333,7.699999999999999,0.3000000000000007
2002-10-24,26.0,29.4,22.3,0.0,94.375,7.099999999999998,0.1999999999999993
2002-10-25,25.7,29.9,22.2,0.0,58.875,7.699999999999999,-0.3000000000000007
2002-10-26,24.3,29.6,19.4,0.0,21.083333333333332,10.200000000000003,-1.3999999999999986
2002-10-27,23.2,28.8,18.5,0.0,5.916666666666667,10.3,-1.1000000000000014
2002-10-28,23.4,28.6,17.8,0.0,9.875,10.8,0.1999999999999993
2002-10-29,23.2,28.2,17.3,0.0,3.875,10.899999999999999,-0.1999999999999993
2002-10-30,23.8,28.1,19.9,0.0,16.416666666666668,8.200000000000003,0.6000000000000014
2002-10-31,23.9,28.3,19.2,0.0,52.083333333333336,9.100000000000001,0.09999999999999787
2002-11-01,24.0,28.8,19.7,0.0,62.041666666666664,9.100000000000001,0.10000000000000142
2002-11-02,24.6,28.3,20.7,0.0,87.33333333333333,7.600000000000001,0.6000000000000014
2002-11-03,25.2,29.8,20.6,0.0,34.5,9.2,0.5999999999999979
2002-11-04,25.3,29.6,20.4,0.0,28.458333333333332,9.200000000000003,0.10000000000000142
2002-11-05,24.7,29.0,20.4,0.0,24.875,8.600000000000001,-0.6000000000000014
2002-11-06,24.7,29.4,20.7,0.0,45.75,8.7,0.0
2002-11-07,25.1,29.7,21.0,0.0,79.125,8.7,0.40000000000000213
2002-11-08,25.3,30.8,20.9,0.0,63.125,9.900000000000002,0.1999999999999993
2002-11-09,25.2,30.5,20.8,0.0,32.583333333333336,9.7,-0.10000000000000142
2002-11-10,25.9,30.7,20.8,0.0,70.04166666666667,9.899999999999999,0.6999999999999993
2002-11-11,22.7,24.2,20.9,1.375,100.0,3.3000000000000007,-3.1999999999999993
2002-11-12,21.2,22.0,20.5,2.6333333333333333,99.91666666666667,1.5,-1.5
2002-11-13,22.2,24.9,18.7,0.0,69.08333333333333,6.199999999999999,1.0
2002-11-14,21.8,26.8,16.9,0.0,5.125,9.900000000000002,-0.3999999999999986
2002-11-15,21.0,26.7,15.4,0.0,0.375,11.299999999999999,-0.8000000000000007
2002-11-16,20.4,26.2,15.1,0.0,11.583333333333334,11.1,-0.6000000000000014
2002-11-17,21.2,26.8,15.2,0.0,10.333333333333334,11.600000000000001,0.8000000000000007
2002-11-18,21.0,26.5,16.4,0.0,24.458333333333332,10.100000000000001,-0.1999999999999993
2002-11-19,21.4,26.8,15.7,0.0,2.2916666666666665,11.100000000000001,0.3999999999999986
2002-11-20,21.5,27.1,15.4,0.0,19.625,11.700000000000001,0.10000000000000142
2002-11-21,21.0,26.9,15.7,0.0,8.041666666666666,11.2,-0.5
2002-11-22,20.9,26.4,15.8,0.0,5.833333333333333,10.599999999999998,-0.10000000000000142
2002-11-23,21.6,26.6,16.8,0.0,48.875,9.8,0.7000000000000028
2002-11-24,21.6,27.0,16.7,0.0,96.875,10.3,0.0
2002-11-25,21.9,27.9,17.1,0.0,63.416666666666664,10.799999999999997,0.29999999999999716
2002-11-26,22.2,28.0,17.1,0.0,10.0,10.899999999999999,0.3000000000000007
2002-11-27,22.2,27.8,17.6,0.0,1.25,10.2,0.0
2002-11-28,22.0,27.6,17.3,0.0,14.75,10.3,-0.1999999999999993
2002-11-29,21.9,27.9,17.1,0.0,20.958333333333332,10.799999999999997,-0.10000000000000142
2002-11-30,21.6,27.7,16.2,0.0,55.166666666666664,11.5,-0.29999999999999716
2002-12-01,21.6,27.6,14.9,0.0,0.125,12.700000000000001,0.0
2002-12-02,19.7,27.0,13.3,0.0,0.0,13.7,-1.9000000000000021
2002-12-03,20.5,26.6,13.0,0.0,0.0,13.600000000000001,0.8000000000000007
2002-12-04,20.5,26.8,13.2,0.0,15.416666666666666,13.600000000000001,0.0
2002-12-05,20.1,26.6,12.8,0.0,6.541666666666667,13.8,-0.3999999999999986
2002-12-06,20.4,26.8,13.6,0.0,81.29166666666667,13.200000000000001,0.29999999999999716
2002-12-07,19.5,26.5,13.0,0.0,73.95833333333333,13.5,-0.8999999999999986
2002-12-08,19.3,26.6,13.1,0.0,97.25,13.500000000000002,-0.1999999999999993
2002-12-09,19.3,26.4,13.1,0.0,48.416666666666664,13.299999999999999,0.0
2002-12-10,19.3,26.4,12.6,0.0,1.5833333333333333,13.799999999999999,0.0
2002-12-11,18.8,26.4,11.9,0.0,3.625,14.499999999999998,-0.5
2002-12-12,19.6,26.2,12.3,0.0,0.125,13.899999999999999,0.8000000000000007
2002-12-13,20.1,26.5,13.7,0.0,1.0416666666666667,12.8,0.5
2002-12-14,20.8,26.7,14.2,0.0,0.8333333333333334,12.5,0.6999999999999993
2002-12-15,21.0,26.8,14.8,0.0,8.375,12.0,0.1999999999999993
2002-12-16,21.1,26.6,15.1,0.0,8.666666666666666,11.500000000000002,0.10000000000000142
2002-12-17,20.5,26.5,14.4,0.0,0.0,12.1,-0.6000000000000014
2002-12-18,21.0,27.6,15.3,0.0,2.25,12.3,0.5
2002-12-19,22.5,29.1,16.5,0.0,0.0,12.600000000000001,1.5
2002-12-20,22.8,29.8,16.4,0.0,7.083333333333333,13.400000000000002,0.3000000000000007
2002-12-21,22.5,28.4,16.1,0.0,9.333333333333334,12.299999999999997,-0.3000000000000007
2002-12-22,20.6,27.3,14.1,0.0,1.5833333333333333,13.200000000000001,-1.8999999999999986
2002-12-23,19.3,25.8,13.3,0.0,0.08333333333333333,12.5,-1.3000000000000007
2002-12-24,19.9,25.3,13.7,0.0,1.1666666666666667,11.600000000000001,0.5999999999999979
2002-12-25,20.0,24.5,16.2,0.05416666666666667,38.458333333333336,8.3,0.10000000000000142
2002-12-26,19.7,25.2,14.9,0.004166666666666667,9.791666666666666,10.299999999999999,-0.3000000000000007
2002-12-27,19.2,24.5,13.3,0.0,18.0,11.2,-0.5
2002-12-28,18.8,24.5,12.7,0.0,1.5833333333333333,11.8,-0.3999999999999986
2002-12-29,17.8,23.9,12.0,0.0,3.5416666666666665,11.899999999999999,-1.0
2002-12-30,16.9,23.4,11.2,0.0,0.0,12.2,-0.9000000000000021
2002-12-31,17.1,23.3,10.6,0.0,4.125,12.700000000000001,0.20000000000000284
2003-01-01,17.6,22.9,12.5,0.0,29.791666666666668,10.399999999999999,0.5
2003-01-02,18.0,24.0,12.8,0.0,0.0,11.2,0.3999999999999986
2003-01-03,17.9,24.6,12.2,0.0,0.08333333333333333,12.400000000000002,-0.10000000000000142
2003-01-04,17.8,24.2,12.3,0.0,3.2083333333333335,11.899999999999999,-0.09999999999999787
2003-01-05,16.6,22.7,11.3,0.0,7.291666666666667,11.399999999999999,-1.1999999999999993
2003-01-06,16.6,23.2,10.8,0.0,0.0,12.399999999999999,0.0
2003-01-07,16.2,22.8,10.8,0.0,35.916666666666664,12.0,-0.40000000000000213
2003-01-08,15.4,22.0,10.1,0.0,43.25,11.9,-0.7999999999999989
2003-01-09,14.6,21.0,9.5,0.0,83.875,11.5,-0.8000000000000007
2003-01-10,14.5,21.5,8.8,0.0,47.958333333333336,12.7,-0.09999999999999964
2003-01-11,15.3,21.9,8.7,0.0,89.58333333333333,13.2,0.8000000000000007
2003-01-12,15.7,22.3,10.0,0.0,85.83333333333333,12.3,0.3999999999999986
2003-01-13,15.1,21.6,9.4,0.0,95.75,12.200000000000001,-0.5999999999999996
2003-01-14,15.4,22.0,10.5,0.0,14.458333333333334,11.5,0.3000000000000007
2003-01-15,15.8,23.0,9.8,0.0,0.0,13.2,0.40000000000000036
2003-01-16,16.4,23.4,9.9,0.0,0.0,13.499999999999998,0.5999999999999979
2003-01-17,16.9,23.8,10.8,0.0,0.0,13.0,0.5
2003-01-18,17.5,24.5,11.1,0.0,0.0,13.4,0.6000000000000014
2003-01-19,17.5,24.6,11.3,0.0,0.0,13.3,0.0
2003-01-20,16.5,24.3,10.2,0.0,0.0,14.100000000000001,-1.0
2003-01-21,15.9,23.6,9.3,0.0,0.0,14.3,-0.5999999999999996
2003-01-22,16.1,22.8,8.3,0.0,2.5416666666666665,14.5,0.20000000000000107
2003-01-23,17.2,24.0,8.3,0.0,4.25,15.7,1.0999999999999979
2003-01-24,18.0,25.4,11.5,0.0,11.166666666666666,13.899999999999999,0.8000000000000007
2003-01-25,18.9,25.7,11.4,0.0,11.458333333333334,14.299999999999999,0.8999999999999986
2003-01-26,19.1,26.2,12.3,0.0,45.333333333333336,13.899999999999999,0.20000000000000284
2003-01-27,19.7,26.4,13.4,0.0,27.75,12.999999999999998,0.5999999999999979
2003-01-28,20.6,27.5,14.4,0.0,9.708333333333334,13.1,0.9000000000000021
2003-01-29,21.1,27.4,14.7,0.0,45.958333333333336,12.7,0.5
2003-01-30,21.3,26.0,16.1,0.008333333333333333,71.5,9.899999999999999,0.1999999999999993
2003-01-31,22.1,26.6,18.0,0.025000000000000005,48.958333333333336,8.600000000000001,0.8000000000000007
2003-02-01,22.7,28.5,17.6,0.0,33.25,10.899999999999999,0.5999999999999979
2003-02-02,22.3,28.4,17.0,0.0,13.458333333333334,11.399999999999999,-0.3999999999999986
2003-02-03,22.0,28.0,16.9,0.0,2.9166666666666665,11.100000000000001,-0.3000000000000007
2003-02-04,22.7,27.9,17.3,0.0,58.625,10.599999999999998,0.6999999999999993
2003-02-05,20.4,25.5,15.7,0.0,44.958333333333336,9.8,-2.3000000000000007
2003-02-06,21.3,26.5,15.4,0.0,13.5,11.1,0.9000000000000021
2003-02-07,22.1,27.5,16.8,0.0,36.791666666666664,10.7,0.8000000000000007
2003-02-08,23.2,29.1,17.0,0.0,18.708333333333332,12.100000000000001,1.0999999999999979
2003-02-09,22.5,28.8,18.1,0.18333333333333335,19.291666666666668,10.7,-0.6999999999999993
2003-02-10,22.5,29.1,17.2,0.05833333333333334,20.916666666666668,11.900000000000002,0.0
2003-02-11,23.3,28.8,17.8,0.0,29.041666666666668,11.0,0.8000000000000007
2003-02-12,22.3,26.3,18.1,0.14583333333333334,41.583333333333336,8.2,-1.0
2003-02-13,22.0,26.6,17.2,0.15,30.666666666666668,9.400000000000002,-0.3000000000000007
2003-02-14,21.8,27.5,16.0,0.004166666666666667,42.208333333333336,11.5,-0.1999999999999993
2003-02-15,22.2,27.8,16.3,0.0,19.666666666666668,11.5,0.3999999999999986
2003-02-16,22.4,27.9,15.6,0.0,18.5,12.299999999999999,0.1999999999999993
2003-02-17,23.0,28.7,16.6,0.0,39.333333333333336,12.099999999999998,0.6000000000000014
2003-02-18,24.0,29.5,18.2,0.0,21.958333333333332,11.3,1.0
2003-02-19,24.3,29.7,18.8,0.020833333333333332,50.166666666666664,10.899999999999999,0.3000000000000007
2003-02-20,23.2,28.6,18.7,0.025000000000000005,30.0,9.900000000000002,-1.1000000000000014
2003-02-21,23.0,29.2,16.6,0.0,8.958333333333334,12.599999999999998,-0.1999999999999993
2003-02-22,21.3,27.7,15.6,0.0,0.3333333333333333,12.1,-1.6999999999999993
2003-02-23,22.1,28.4,15.4,0.0,0.0,12.999999999999998,0.8000000000000007
2003-02-24,23.8,30.1,15.6,0.0,5.916666666666667,14.500000000000002,1.6999999999999993
2003-02-25,24.7,30.9,19.9,0.0,29.625,11.0,0.8999999999999986
2003-02-26,25.2,31.1,20.1,0.0,25.416666666666668,11.0,0.5
2003-02-27,25.7,31.6,20.6,0.0,29.041666666666668,11.0,0.5
2003-02-28,25.9,31.4,21.1,0.0,20.833333333333332,10.299999999999997,0.1999999999999993
2003-03-01,26.7,32.7,21.7,0.012500000000000002,23.958333333333332,11.000000000000004,0.8000000000000007
2003-03-02,27.9,34.1,22.2,0.0,5.833333333333333,11.900000000000002,1.1999999999999993
2003-03-03,28.8,35.8,23.3,0.0,16.166666666666668,12.499999999999996,0.9000000000000021
2003-03-04,28.2,34.5,20.5,0.0,8.791666666666666,14.0,-0.6000000000000014
2003-03-05,21.8,27.9,16.0,0.0,0.16666666666666666,11.899999999999999,-6.399999999999999
2003-03-06,21.9,28.2,13.5,0.0,0.0,14.7,0.09999999999999787
2003-03-07,21.7,28.7,13.6,0.0,0.0,15.1,-0.1999999999999993
2003-03-08,22.7,30.5,14.4,0.0,0.0,16.1,1.0
2003-03-09,23.5,30.2,16.1,0.0,6.5,14.099999999999998,0.8000000000000007
2003-03-10,25.1,31.5,16.6,0.0,14.75,14.899999999999999,1.6000000000000014
2003-03-11,25.0,29.7,21.5,0.0,51.75,8.2,-0.10000000000000142
2003-03-12,24.2,29.3,20.1,0.9874999999999999,78.79166666666667,9.2,-0.8000000000000007
2003-03-13,23.8,28.4,20.0,0.020833333333333332,40.0,8.399999999999999,-0.3999999999999986
2003-03-14,24.2,29.1,20.4,0.25,56.916666666666664,8.700000000000003,0.3999999999999986
2003-03-15,24.5,28.0,21.1,0.016666666666666666,95.25,6.899999999999999,0.3000000000000007
2003-03-16,25.6,30.7,21.9,0.1416666666666667,68.04166666666667,8.8,1.1000000000000014
2003-03-17,24.9,29.3,21.8,0.22916666666666666,85.20833333333333,7.5,-0.7000000000000028
2003-03-18,24.0,28.0,20.1,0.12083333333333335,36.875,7.899999999999999,-0.8999999999999986
2003-03-19,25.6,30.7,21.0,0.004166666666666667,31.791666666666668,9.7,1.6000000000000014
2003-03-20,25.5,30.6,21.5,0.0,16.541666666666668,9.100000000000001,-0.10000000000000142
2003-03-21,25.9,32.0,19.8,0.0,10.833333333333334,12.2,0.3999999999999986
2003-03-22,26.0,31.7,19.6,0.0,8.875,12.099999999999998,0.10000000000000142
2003-03-23,26.6,32.2,20.9,0.0,7.916666666666667,11.300000000000004,0.6000000000000014
2003-03-24,27.2,32.2,21.7,0.0,18.625,10.500000000000004,0.5999999999999979
2003-03-25,27.5,33.1,22.9,0.0,29.166666666666668,10.200000000000003,0.3000000000000007
2003-03-26,27.4,33.3,23.5,0.08333333333333333,23.75,9.799999999999997,-0.10000000000000142
2003-03-27,27.1,32.4,23.0,0.05416666666666666,31.708333333333332,9.399999999999999,-0.29999999999999716
2003-03-28,26.9,31.4,22.8,0.025000000000000005,29.875,8.599999999999998,-0.20000000000000284
2003-03-29,27.6,32.9,22.7,0.012499999999999999,23.375,10.2,0.7000000000000028
2003-03-30,27.7,33.5,24.6,0.35833333333333334,33.083333333333336,8.899999999999999,0.09999999999999787
2003-03-31,28.4,33.2,25.7,0.07916666666666666,44.333333333333336,7.5000000000000036,0.6999999999999993
2003-04-01,29.1,34.9,24.9,0.0,13.625,10.0,0.7000000000000028
2003-04-02,29.1,34.7,24.8,0.004166666666666667,17.041666666666668,9.900000000000002,0.0
2003-04-03,29.2,34.8,25.1,0.012499999999999999,36.916666666666664,9.699999999999996,0.09999999999999787
2003-04-04,27.1,31.9,24.4,0.5750000000000001,79.91666666666667,7.5,-2.099999999999998
2003-04-05,26.9,30.6,23.9,0.49166666666666664,77.91666666666667,6.700000000000003,-0.20000000000000284
2003-04-06,28.5,32.7,23.7,0.0,47.0,9.000000000000004,1.6000000000000014
2003-04-07,29.3,34.4,24.2,0.0,36.958333333333336,10.2,0.8000000000000007
2003-04-08,29.7,35.7,24.6,0.0,21.583333333333332,11.100000000000001,0.3999999999999986
2003-04-09,29.6,35.7,24.7,0.020833333333333332,20.291666666666668,11.000000000000004,-0.09999999999999787
2003-04-10,29.1,35.2,24.9,0.0,65.0,10.300000000000004,-0.5
2003-04-11,30.1,36.3,24.8,0.012499999999999999,24.75,11.499999999999996,1.0
2003-04-12,30.6,36.7,26.2,0.0,55.458333333333336,10.500000000000004,0.5
2003-04-13,30.6,36.7,26.1,0.0,26.125,10.600000000000001,0.0
2003-04-14,30.4,35.8,25.8,0.0,22.583333333333332,9.999999999999996,-0.20000000000000284
2003-04-15,30.6,36.6,26.4,0.029166666666666664,18.583333333333332,10.200000000000003,0.20000000000000284
2003-04-16,29.5,35.8,26.3,0.8166666666666668,30.875,9.499999999999996,-1.1000000000000014
2003-04-17,29.1,35.8,24.7,0.8791666666666668,20.375,11.099999999999998,-0.3999999999999986
2003-04-18,30.2,34.8,26.6,0.0,37.083333333333336,8.199999999999996,1.0999999999999979
2003-04-19,30.1,34.5,27.2,0.0,42.25,7.300000000000001,-0.09999999999999787
2003-04-20,29.6,34.6,25.4,0.45,57.791666666666664,9.200000000000003,-0.5
2003-04-21,29.8,34.4,25.5,0.0,57.833333333333336,8.899999999999999,0.1999999999999993
2003-04-22,30.0,34.8,26.5,0.0,36.375,8.299999999999997,0.1999999999999993
2003-04-23,30.0,34.3,26.7,0.0,56.666666666666664,7.599999999999998,0.0
2003-04-24,29.9,34.3,26.6,0.0,30.875,7.699999999999996,-0.10000000000000142
2003-04-25,30.4,34.8,26.8,0.0,58.166666666666664,7.9999999999999964,0.5
2003-04-26,30.6,35.7,26.8,0.0,30.0,8.900000000000002,0.20000000000000284
2003-04-27,30.7,36.0,26.7,0.0,23.041666666666668,9.3,0.09999999999999787
2003-04-28,30.2,34.6,26.4,0.0,22.083333333333332,8.200000000000003,-0.5
2003-04-29,28.7,34.0,24.7,0.08750000000000001,26.375,9.3,-1.5
2003-04-30,28.1,32.8,22.4,0.24583333333333332,63.083333333333336,10.399999999999999,-0.5999999999999979
2003-05-01,28.5,31.9,22.7,0.008333333333333333,25.583333333333332,9.2,0.3999999999999986
2003-05-02,29.6,33.0,26.9,0.05833333333333333,64.54166666666667,6.100000000000001,1.1000000000000014
2003-05-03,31.5,37.0,27.8,0.004166666666666667,26.375,9.2,1.8999999999999986
2003-05-04,32.3,38.8,27.4,0.0,9.25,11.399999999999999,0.7999999999999972
2003-05-05,32.0,38.2,27.3,0.0,8.208333333333334,10.900000000000002,-0.29999999999999716
2003-05-06,31.6,37.1,27.8,0.0,27.875,9.3,-0.3999999999999986
2003-05-07,31.7,37.5,27.9,0.020833333333333332,21.208333333333332,9.600000000000001,0.09999999999999787
2003-05-08,31.4,36.4,27.3,0.0,29.333333333333332,9.099999999999998,-0.3000000000000007
2003-05-09,29.4,35.4,25.3,0.1416666666666667,42.541666666666664,10.099999999999998,-2.0
2003-05-10,29.5,33.7,24.3,0.05833333333333333,19.791666666666668,9.400000000000002,0.10000000000000142
2003-05-11,30.5,35.6,25.6,0.0,24.0,10.0,1.0
